,index,cluster,silhouette,name
198,92,1,0.03733316976047049,"['obsolete impaired renal function disease', 'human immunodeficiency virus infectious disease', 'immune system disease']"
199,10,1,0.03281323226903487,['epilepsy']
200,396,1,0.028851004465828056,"['alcohol use disorder', 'acute kidney failure', 'respiratory syncytial virus infectious disease']"
201,309,1,0.02645900738112432,"['brain disease', 'obsolete impaired renal function disease', 'immune system disease', 'respiratory syncytial virus infectious disease']"
202,296,1,0.007911273224054742,"['respiratory syncytial virus infectious disease', 'benign neoplasm']"
203,166,1,0.007034739918541937,"['acute myocardial infarction', 'respiratory syncytial virus infectious disease']"
204,387,1,0.004678546436675051,"['breast cancer', 'respiratory syncytial virus infectious disease']"
205,435,1,0.0002651000635657436,"['respiratory syncytial virus infectious disease', 'congestive heart failure']"
206,336,1,-0.0018723597325477554,"['abdominal aortic aneurysm', 'respiratory syncytial virus infectious disease']"
207,205,1,-0.004068524908880115,"['diabetes mellitus', 'chronic venous insufficiency', 'respiratory syncytial virus infectious disease', 'dilated cardiomyopathy']"
208,384,1,-0.004955901214425435,['chronic obstructive pulmonary disease']
209,194,1,-0.0068869072932282475,"['diabetes mellitus', 'coronary artery disease', 'respiratory syncytial virus infectious disease']"
210,109,1,-0.008583226664921784,"['liver disease', 'human immunodeficiency virus infectious disease', 'hypertension', 'immune system disease', 'obesity', 'respiratory syncytial virus infectious disease', 'hypothyroidism', 'asthma']"
211,313,1,-0.010158918204359112,"['respiratory syncytial virus infectious disease', 'pancreatic cancer']"
212,352,1,-0.012845157004384919,"['alcohol use disorder', 'nicotine dependence']"
213,87,1,-0.020224497788424032,"['diabetes mellitus', 'hypertension', 'asthma']"
214,20,1,-0.024696870389244566,"['diabetes mellitus', 'thalassemia']"
215,91,1,-0.026139551084897635,"['diabetes mellitus', 'liver disease', 'immune system disease']"
216,381,1,-0.02655324631601898,"['diabetes mellitus', 'immune system disease', 'obesity', 'respiratory syncytial virus infectious disease']"
217,421,1,-0.03374149944659156,"['pulmonary emphysema', 'respiratory syncytial virus infectious disease']"
218,254,1,-0.03522298797910617,"['neurodegenerative disease', 'respiratory syncytial virus infectious disease']"
219,339,1,-0.036394562077135956,"['diabetes mellitus', 'hypertension', 'respiratory syncytial virus infectious disease']"
220,212,1,-0.04350119390144279,"['diabetes mellitus', 'respiratory syncytial virus infectious disease', 'congestive heart failure', 'asthma']"
221,283,1,-0.044936207163421615,"['brain angioma', 'breast cancer']"
222,39,1,-0.04641927992295783,"['diabetes mellitus', 'obsolete impaired renal function disease', 'hypertension', 'obesity']"
223,206,1,-0.07032514136040431,"['diabetes mellitus', 'psoriasis', 'respiratory syncytial virus infectious disease']"
224,225,1,-0.07362678024079002,"['brain disease', 'cerebrovascular disease', 'hypertension', 'respiratory syncytial virus infectious disease']"
225,174,1,-0.07828168283366704,"['non-Hodgkin lymphoma', 'respiratory syncytial virus infectious disease']"
226,358,1,-0.0841126048631734,"['bronchitis', 'lung disease', 'respiratory syncytial virus infectious disease']"
227,330,1,-0.08742669377850941,"['diabetes mellitus', 'fatty liver disease', 'obesity', 'respiratory syncytial virus infectious disease']"
228,155,1,-0.09239507177461558,"['breast cancer', 'respiratory syncytial virus infectious disease', 'cancer']"
229,176,1,-0.09548480908127857,"['lung disease', 'respiratory system disease']"
230,356,1,-0.09822695760991143,"['diabetes mellitus', 'obsolete impaired renal function disease', 'hematopoietic system disease', 'respiratory syncytial virus infectious disease']"
231,426,1,-0.11218887295165314,"['diabetes mellitus', 'hepatic encephalopathy', 'liver disease', 'dementia', 'respiratory syncytial virus infectious disease']"
232,231,1,-0.11314491565841982,"['lung disease', 'obesity']"
233,45,1,-0.11981389003794285,"['pneumonia', 'respiratory syncytial virus infectious disease']"
234,196,1,-0.14582390015287214,"['respiratory syncytial virus infectious disease', 'asthma']"
235,447,1,-0.20324057526502953,"['diabetes mellitus', 'prostatic adenoma', 'respiratory syncytial virus infectious disease']"
236,354,1,-0.22326113652691668,"['respiratory syncytial virus infectious disease', 'cancer']"
237,94,1,-0.2641283029586458,"['Guillain-Barre syndrome', 'respiratory syncytial virus infectious disease']"
238,113,1,-0.3160640455045609,"['psoriasis', 'skin cancer', 'immune system disease']"
239,102,1,-0.3214037369456162,['hydrocephalus']
240,349,1,-0.3422103984073434,"['diabetes mellitus', 'brain disease', 'obesity', 'respiratory syncytial virus infectious disease']"
241,9,2,0.6825104918692795,"['lung disease', 'hypertension', 'respiratory syncytial virus infectious disease', 'asthma']"
242,134,2,0.6736849124123604,"['neurogenic bladder', 'respiratory syncytial virus infectious disease', 'diverticulitis']"
243,401,2,0.6341834976702806,"['diabetes mellitus', 'colon cancer', 'respiratory syncytial virus infectious disease', 'hypothyroidism']"
244,144,2,0.6327138548413421,"['brain disease', 'rheumatoid arthritis', 'non-Hodgkin lymphoma', 'respiratory syncytial virus infectious disease']"
245,15,2,0.62385345391269,"['prostate cancer', 'respiratory syncytial virus infectious disease', 'bone cancer']"
246,89,2,0.6132799316430885,"['pulmonary embolism', 'hypertension', 'respiratory syncytial virus infectious disease']"
247,325,2,0.6127804101848202,"['chronic venous insufficiency', 'respiratory syncytial virus infectious disease']"
248,132,2,0.6122122953539852,"['diabetes mellitus', 'liver disease', 'lung disease', 'respiratory syncytial virus infectious disease']"
249,230,2,0.6019263543842982,"[""Parkinson's disease""]"
250,172,2,0.5951381320028608,['testicular cancer']
251,203,2,0.5914218556601265,"['bladder benign neoplasm', 'immune system disease', 'obesity', 'respiratory syncytial virus infectious disease']"
252,198,2,0.5909296919501649,"['diabetes mellitus', 'obsolete impaired renal function disease', 'lung disease', 'obesity', 'respiratory syncytial virus infectious disease', 'hypothyroidism', 'asthma']"
253,290,2,0.5883989898913522,"['gastritis', 'hypertension', 'respiratory syncytial virus infectious disease']"
254,431,2,0.58303728514965,"['Down syndrome', 'hypertension']"
255,16,2,0.5799867845226966,"['diabetes mellitus', 'hypertension', 'obesity', 'respiratory syncytial virus infectious disease', 'congestive heart failure']"
256,36,2,0.5555257478734066,"['lung disease', 'alcohol use disorder', 'respiratory syncytial virus infectious disease', 'congestive heart failure', 'nicotine dependence']"
257,402,2,0.5545992264497898,['squamous cell carcinoma']
258,351,2,0.5338324902771057,"['diabetes mellitus', 'immune system disease']"
259,240,2,0.5299940396265016,"['diabetes mellitus', 'respiratory syncytial virus infectious disease', ""Alzheimer's disease""]"
260,217,2,0.5226991934122107,"['diabetes mellitus', 'transient cerebral ischemia', 'respiratory syncytial virus infectious disease']"
261,64,2,0.5215888733851874,"['osteoarthritis', 'respiratory syncytial virus infectious disease', 'hypothyroidism']"
262,184,2,0.5179537469653974,['generalized anxiety disorder']
263,418,2,0.5083547599234317,"['rhinitis', 'sinusitis']"
264,374,2,0.5026061947631574,['acute pancreatitis']
265,373,2,0.4952613302664846,"['fibromyalgia', 'respiratory syncytial virus infectious disease']"
266,179,2,0.49189628376590033,"['obsolete impaired renal function disease', 'hematopoietic system disease', 'myelodysplastic syndrome', 'hypothyroidism']"
267,97,2,0.4877657721510598,"['vascular myelopathy', 'respiratory syncytial virus infectious disease']"
268,53,2,0.47490846106846984,"['diabetes mellitus', 'obsolete impaired renal function disease', 'lung cancer', 'immune system disease', 'respiratory syncytial virus infectious disease', 'hypothyroidism']"
269,67,2,0.4748647525891533,"['respiratory syncytial virus infectious disease', 'auditory system disease']"
270,120,2,0.47342070540340375,"['fibromyalgia', 'hematopoietic system disease', 'nephritis']"
271,191,2,0.4706158100036643,"['uterine cancer', 'immune system disease', 'obesity', 'respiratory syncytial virus infectious disease']"
272,315,2,0.457384925861553,"['Budd-Chiari syndrome', 'respiratory syncytial virus infectious disease']"
273,294,2,0.45157907643489964,"['brain disease', 'obsolete impaired renal function disease', 'respiratory syncytial virus infectious disease']"
274,409,2,0.44277448784988915,"['lung disease', 'pulmonary emphysema', 'respiratory syncytial virus infectious disease']"
275,359,2,0.4332941582572024,"['multiple myeloma', 'respiratory syncytial virus infectious disease']"
276,326,2,0.4220168006149786,"['diabetes mellitus', 'oropharynx cancer', 'respiratory syncytial virus infectious disease']"
277,151,2,0.4213704211415516,"['lung disease', 'respiratory syncytial virus infectious disease', 'deficiency anemia']"
278,160,2,0.41438178959009436,"['hypertension', 'respiratory syncytial virus infectious disease', 'cancer']"
279,72,2,0.4134291632625394,['anorexia nervosa']
